,position,time,temperature
3316,0.32,0.84,-0.1806766718267742
3317,0.32,0.85,-0.18370756655328632
3318,0.32,0.86,-0.18655697305026978
3319,0.32,0.87,-0.1892225050689571
3320,0.32,0.88,-0.19170102172164039
3321,0.32,0.89,-0.19399066621383385
3322,0.32,0.9,-0.19608851663105853
3323,0.32,0.91,-0.19799323223406848
3324,0.32,0.92,-0.19970214234073524
3325,0.32,0.93,-0.2012144068300276
3326,0.32,0.9400000000000001,-0.20252763752103986
3327,0.32,0.9500000000000001,-0.20364147749707254
3328,0.32,0.96,-0.20455385123345035
3329,0.32,0.97,-0.20526486569600963
3330,0.32,0.98,-0.20577278693821177
3331,0.32,0.99,-0.20607816465520967
3332,0.32,1.0,-0.20617963405302406
3333,0.33,0.0,0.19625436874762361
3334,0.33,0.01,0.1961547308911042
3335,0.33,0.02,0.19586710690126619
3336,0.33,0.03,0.1953805951422125
3337,0.33,0.04,0.1947068497077673
3338,0.33,0.05,0.1938353788045832
3339,0.33,0.06,0.19277817617216544
3340,0.33,0.07,0.19152518014120257
3341,0.33,0.08,0.190088697887724
3342,0.33,0.09,0.1884591164508307
3343,0.33,0.1,0.18664902899645064
3344,0.33,0.11,0.1846492880861873
3345,0.33,0.12,0.1824727442999293
3346,0.33,0.13,0.18011073069938646
3347,0.33,0.14,0.1775763256857816
3348,0.33,0.15,0.1748613559030852
3349,0.33,0.16,0.17197909708118791
3350,0.33,0.17,0.1689218805815294
3351,0.33,0.18,0.1657031481901771
3352,0.33,0.19,0.1623157451304742
3353,0.33,0.2,0.15877324731565887
3354,0.33,0.21,0.15506902094864858
3355,0.33,0.22,0.15121674361025017
3356,0.33,0.23,0.14721030754585285
3357,0.33,0.24,0.1430634591416669
3358,0.33,0.25,0.1387706196737568
3359,0.33,0.26,0.13434557119864998
3360,0.33,0.27,0.1297832649248412
3361,0.33,0.28,0.1250974853019097
3362,0.33,0.29,0.12028371228254456
3363,0.33,0.3,0.11535569942125667
3364,0.33,0.31,0.11030945214138678
3365,0.33,0.32,0.10515865993479208
3366,0.33,0.33,0.099899848349507
3367,0.33,0.34,0.09454660989862053
3368,0.33,0.35000000000000003,0.08909598285753603
3369,0.33,0.36,0.0835614302258955
3370,0.33,0.37,0.07794049358690315
3371,0.33,0.38,0.0722464744019911
3372,0.33,0.39,0.06647740615743743
3373,0.33,0.4,0.06064639738810387
3374,0.33,0.41000000000000003,0.05475196013835746
3375,0.33,0.42,0.04880697938852397
3376,0.33,0.43,0.042810430508357596
3377,0.33,0.44,0.036774945177085475
3378,0.33,0.45,0.030699945029406626
3379,0.33,0.46,0.02459777969583216
3380,0.33,0.47000000000000003,0.01846829825500047
3381,0.33,0.48,0.012323540653646213
3382,0.33,0.49,0.006163762906893784
3383,0.33,0.5,6.688644276257383e-07
3384,0.33,0.51,-0.006165100635279796
3385,0.33,0.52,-0.01232220292666726
3386,0.33,0.53,-0.01846963597964129
3387,0.33,0.54,-0.02459644197445251
3388,0.33,0.55,-0.030701282746616126
3389,0.33,0.56,-0.03677360746493983
3390,0.33,0.5700000000000001,-0.04281176821456685
3391,0.33,0.58,-0.0488056416891014
3392,0.33,0.59,-0.054753297830171015
3393,0.33,0.6,-0.06064505970469282
3394,0.33,0.61,-0.06647874383168687
3395,0.33,0.62,-0.07224513673762745
3396,0.33,0.63,-0.07794183124069703
3397,0.33,0.64,-0.0835600925833148
3398,0.33,0.65,-0.08909732048830553
3399,0.33,0.66,-0.09454527228021477
3400,0.33,0.67,-0.09990118595504643
3401,0.33,0.68,-0.105157322342572
3402,0.33,0.6900000000000001,-0.11031078971988831
3403,0.33,0.7000000000000001,-0.11535436185682005
3404,0.33,0.71,-0.12028504983262676
3405,0.33,0.72,-0.12509614776641617
3406,0.33,0.73,-0.12978460244557083
3407,0.33,0.74,-0.13434423369280268
3408,0.33,0.75,-0.1387719571646635
3409,0.33,0.76,-0.14306212166570145
3410,0.33,0.77,-0.14721164500693668
3411,0.33,0.78,-0.15121540616393095
3412,0.33,0.79,-0.15507035838037983
3413,0.33,0.8,-0.15877190989828274
3414,0.33,0.81,-0.1623170825337861
3415,0.33,0.8200000000000001,-0.1657018108005844
3416,0.33,0.8300000000000001,-0.16892321795780338
3417,0.33,0.84,-0.17197775971778093
3418,0.33,0.85,-0.17486269325412912
3419,0.33,0.86,-0.17757498834654956
3420,0.33,0.87,-0.180112068027406
3421,0.33,0.88,-0.1824714069824802
3422,0.33,0.89,-0.1846506253937513
3423,0.33,0.9,-0.18664769169804896
3424,0.33,0.91,-0.18846045374083056
3425,0.33,0.92,-0.19008736060533382
3426,0.33,0.93,-0.19152651741680674
3427,0.33,0.9400000000000001,-0.19277683890249836
3428,0.33,0.9500000000000001,-0.19383671606918712
3429,0.33,0.96,-0.1947055124473342
3430,0.33,0.97,-0.19538193239938514
3431,0.33,0.98,-0.19586576964643246
3432,0.33,0.99,-0.19615606814453163
3433,0.33,1.0,-0.1962530314946662
3434,0.34,0.0,0.1868182261011073
3435,0.34,0.01,0.1866978188899856
3436,0.34,0.02,0.1864495968987731
3437,0.34,0.03,0.18596098010834422
3438,0.34,0.04,0.1853451641027377
3439,0.34,0.05,0.1844902105112703
3440,0.34,0.06,0.18350928640442948
3441,0.34,0.07,0.18229131455476466
3442,0.34,0.08,0.18094920917397858
3443,0.34,0.09,0.17937297027707907
3444,0.34,0.1,0.17767503586605712
3445,0.34,0.11,0.17574669505045593
3446,0.34,0.12,0.1736996881461688
3447,0.34,0.13,0.17142680012731162
3448,0.34,0.14,0.1690388548947496
3449,0.34,0.15,0.1664303341602493
3450,0.34,0.16,0.16371093029033768
3451,0.34,0.17,0.1607770159188013
3452,0.34,0.18,0.15773694121616955
3453,0.34,0.19,0.15448915646843814
3454,0.34,0.2,0.15114046427669525
3455,0.34,0.21,0.14759157111896842
3456,0.34,0.22,0.1439475327515103
3457,0.34,0.23,0.14011148148982894
3458,0.34,0.24,0.13618653385391377
3459,0.34,0.25,0.13207840807876925
3460,0.34,0.26,0.1278880966995672
3461,0.34,0.27,0.12352405375791271
3462,0.34,0.28,0.11908497142738858
3463,0.34,0.29,0.11448217865698325
3464,0.34,0.3,0.10981189994973765
3465,0.34,0.31,0.10498846692747549
3466,0.34,0.32,0.10010547884198047
3467,0.34,0.33,0.09508038591359096
3468,0.34,0.34,0.09000401491254627
3469,0.34,0.35000000000000003,0.08479703828572759
3470,0.34,0.36,0.07954737402347498
3471,0.34,0.37,0.07417900772008484
3472,0.34,0.38,0.0687768237580911
